postcode,lsoa,easting,northing,children,hh_with_ch,hh_total,idaci_decile,idaci_score,catchment_2026
BN3 1HN,E01016850,529917,104233,3,3,114,7,0.076,HoveBlatchington
BN3 1HS,E01016876,529820,105200,7,7,108,6,0.117,HoveBlatchington
BN3 1JB,E01016852,529618,104573,1,1,148,5,0.145,HoveBlatchington
BN3 1JD,E01016852,529623,104534,11,6,172,5,0.145,HoveBlatchington
BN3 1JE,E01016851,529550,104496,7,5,229,8,0.074,HoveBlatchington
BN3 1JF,E01016851,529532,104406,3,2,229,8,0.074,HoveBlatchington
BN3 1JG,E01016851,529587,104479,10,6,67,8,0.074,HoveBlatchington
BN3 1JH,E01016851,529548,104393,3,1,67,8,0.074,HoveBlatchington
BN3 1JJ,E01016849,529512,104473,7,5,100,7,0.086,HoveBlatchington
BN3 1JL,E01016853,529546,104643,0,0,121,6,0.119,HoveBlatchington
BN3 1JN,E01016853,529606,104711,2,2,161,6,0.119,HoveBlatchington
BN3 1JP,E01016877,529635,104893,10,6,124,4,0.179,HoveBlatchington
BN3 1JQ,E01016874,529654,105200,3,4,113,4,0.16,HoveBlatchington
BN3 1JR,E01016874,529649,105165,7,4,100,4,0.16,HoveBlatchington
BN3 1JS,E01016877,529679,105100,3,1,172,4,0.179,HoveBlatchington
BN3 1JT,E01016851,529558,104366,4,2,67,8,0.074,HoveBlatchington
BN3 1JU,E01016874,529620,105020,12,7,101,4,0.16,HoveBlatchington
BN3 1JW,E01016853,529554,104679,13,11,121,6,0.119,HoveBlatchington
BN3 1LU,E01016874,529631,105075,6,6,101,4,0.16,HoveBlatchington
BN3 1NA,E01016854,529823,104580,12,11,109,4,0.188,HoveBlatchington
BN3 1NB,E01016854,529843,104673,10,9,152,4,0.188,HoveBlatchington
BN3 1ND,E01016852,529783,104596,18,12,148,5,0.145,HoveBlatchington
BN3 1NE,E01016854,529796,104684,9,7,152,4,0.188,HoveBlatchington
BN3 1NF,E01016877,529905,104779,14,11,168,4,0.179,HoveBlatchington
BN3 1NG,E01016877,529905,104779,12,10,168,4,0.179,HoveBlatchington
BN3 1NH,E01016877,529905,104779,8,6,168,4,0.179,HoveBlatchington
BN3 1NJ,E01016877,529905,104779,11,9,168,4,0.179,HoveBlatchington
BN3 1PA,E01016877,529834,104815,6,2,124,4,0.179,HoveBlatchington
BN3 1PB,E01016877,529896,104858,6,5,124,4,0.179,HoveBlatchington
BN3 1PD,E01016877,529896,104858,5,3,124,4,0.179,HoveBlatchington
BN3 1PE,E01016877,529896,104858,4,3,124,4,0.179,HoveBlatchington
BN3 1PF,E01016877,529896,104858,6,5,124,4,0.179,HoveBlatchington
BN3 1PG,E01016877,530021,104830,9,7,221,4,0.179,HoveBlatchington
BN3 1PH,E01016877,530092,104745,18,12,221,4,0.179,HoveBlatchington
BN3 1PJ,E01016876,530197,104929,19,12,146,6,0.117,HoveBlatchington
BN3 1PL,E01016876,530040,105074,15,8,146,6,0.117,HoveBlatchington
BN3 1PN,E01016876,530114,104865,3,3,146,6,0.117,HoveBlatchington
BN3 1PP,E01016876,529999,104882,5,3,146,6,0.117,HoveBlatchington
BN3 1PQ,E01016876,530184,105039,2,1,138,6,0.117,HoveBlatchington
BN3 1PR,E01016876,529852,105114,4,3,108,6,0.117,HoveBlatchington
BN3 1PS,E01016877,530150,104847,4,3,221,4,0.179,HoveBlatchington
BN3 1PT,E01016877,530075,104824,5,4,221,4,0.179,HoveBlatchington
BN3 1PU,E01016876,530047,104897,23,18,146,6,0.117,HoveBlatchington
BN3 1PY,E01016876,530195,104984,6,6,138,6,0.117,HoveBlatchington
BN3 1QA,E01016876,530472,105126,13,11,144,6,0.117,HoveBlatchington
BN3 1QB,E01016876,530306,105112,9,7,144,6,0.117,HoveBlatchington
BN3 1QD,E01016876,530326,105070,2,1,144,6,0.117,HoveBlatchington
BN3 1QE,E01016951,530462,105079,1,1,155,5,0.135,HoveBlatchington
BN3 1QG,E01016853,529582,104595,2,2,161,6,0.119,HoveBlatchington
BN3 1RA,E01016876,530148,105127,29,17,128,6,0.117,HoveBlatchington
BN3 1RB,E01016876,530109,105095,21,14,128,6,0.117,HoveBlatchington
BN3 1RD,E01016875,530033,105213,13,9,118,10,0.035,HoveBlatchington
BN3 1RE,E01016876,529849,105199,0,1,108,6,0.117,HoveBlatchington
BN3 1RF,E01016876,529905,105143,3,2,108,6,0.117,HoveBlatchington
BN3 1RH,E01016877,529799,105101,4,3,172,4,0.179,HoveBlatchington
BN3 1RJ,E01016877,529715,105050,7,3,172,4,0.179,HoveBlatchington
BN3 1RL,E01016877,529840,104908,15,11,124,4,0.179,HoveBlatchington
BN3 1RN,E01016877,529778,104829,9,5,124,4,0.179,HoveBlatchington
BN3 1RP,E01016877,529800,105129,5,3,172,4,0.179,HoveBlatchington
BN3 1RQ,E01016877,529669,105059,6,4,172,4,0.179,HoveBlatchington
BN3 1RS,E01016877,529812,104835,1,0,124,4,0.179,HoveBlatchington
BN3 1RT,E01016877,529715,105008,1,1,172,4,0.179,HoveBlatchington
BN3 1RU,E01016877,529720,104784,4,5,124,4,0.179,HoveBlatchington
BN3 1RW,E01016877,529772,105081,20,15,172,4,0.179,HoveBlatchington
BN3 1SJ,E01016876,529864,105147,5,5,108,6,0.117,HoveBlatchington
BN3 1TA,E01016875,530118,105204,15,8,118,10,0.035,HoveBlatchington
BN3 1TB,E01016876,530114,105176,16,8,128,6,0.117,HoveBlatchington
BN3 1TD,E01016876,530220,105140,12,6,138,6,0.117,HoveBlatchington
BN3 1TE,E01016876,530257,105005,8,5,138,6,0.117,HoveBlatchington
BN3 1TF,E01016875,530224,105213,5,4,120,10,0.035,HoveBlatchington
BN3 1TG,E01016876,530327,105192,17,12,110,6,0.117,HoveBlatchington
BN3 1TH,E01016876,530448,105154,12,8,87,6,0.117,HoveBlatchington
BN3 1TJ,E01016876,530517,105184,2,1,87,6,0.117,HoveBlatchington
BN3 1TL,E01016875,530380,105346,8,7,120,10,0.035,HoveBlatchington
BN3 1TN,E01016876,530433,105210,8,4,87,6,0.117,HoveBlatchington
BN3 1TP,E01016876,530324,105217,9,3,110,6,0.117,HoveBlatchington
BN3 1TQ,E01016875,530319,105246,15,8,120,10,0.035,HoveBlatchington
BN3 1TR,E01016875,530129,105230,19,9,118,10,0.035,HoveBlatchington
BN3 1TS,E01016875,530148,105256,23,14,118,10,0.035,HoveBlatchington
BN3 1TT,E01016876,530256,105071,1,0,138,6,0.117,HoveBlatchington
BN3 1UA,E01016876,530405,105213,1,0,87,6,0.117,HoveBlatchington
BN3 1WA,E01016874,529687,105300,2,1,90,4,0.16,HoveBlatchington
BN3 1WB,E01016851,529656,104348,1,1,121,8,0.074,HoveBlatchington
BN3 1WD,E01016877,529714,105097,2,1,172,4,0.179,HoveBlatchington
BN3 1WE,E01016877,529752,105134,7,5,172,4,0.179,HoveBlatchington
BN3 1WF,E01016874,529695,105148,6,6,100,4,0.16,HoveBlatchington
BN3 1WG,E01016874,529708,105185,12,11,100,4,0.16,HoveBlatchington
BN3 1WQ,E01016874,529738,105174,10,8,100,4,0.16,HoveBlatchington
BN3 2AB,E01016860,528434,104833,7,4,193,6,0.115,HoveBlatchington
BN3 2AD,E01016857,528670,104788,1,1,144,5,0.156,HoveBlatchington
BN3 2AE,E01016855,528767,104775,3,2,118,2,0.26,HoveBlatchington
BN3 2AF,E01016855,528861,104758,0,0,109,2,0.26,HoveBlatchington
BN3 2BA,E01016856,529051,104722,5,2,192,5,0.127,HoveBlatchington
BN3 2BB,E01016856,529173,104708,0,0,192,5,0.127,HoveBlatchington
BN3 2BD,E01016849,529248,104695,2,1,130,7,0.086,HoveBlatchington
BN3 2BE,E01016853,529341,104679,1,1,133,6,0.119,HoveBlatchington
BN3 2BH,E01016859,528878,104487,4,3,147,5,0.129,HoveBlatchington
BN3 2DA,E01016857,528463,104754,12,6,124,5,0.156,HoveBlatchington
BN3 2DB,E01016857,528398,104591,12,6,105,5,0.156,HoveBlatchington
BN3 2DD,E01016857,528366,104622,11,4,124,5,0.156,HoveBlatchington
BN3 2DE,E01016857,528350,104705,4,3,124,5,0.156,HoveBlatchington
BN3 2DF,E01016857,528330,104652,5,3,124,5,0.156,HoveBlatchington
BN3 2DG,E01016857,528325,104663,5,5,124,5,0.156,HoveBlatchington
BN3 2DH,E01016988,528306,104727,4,2,161,8,0.07,HoveBlatchington
BN3 2DJ,E01016860,528446,104796,7,5,193,6,0.115,HoveBlatchington
BN3 2DL,E01016857,528633,104760,3,2,144,5,0.156,HoveBlatchington
BN3 2DN,E01016857,528369,104786,9,5,124,5,0.156,HoveBlatchington
BN3 2DW,E01016857,528361,104720,1,1,124,5,0.156,HoveBlatchington
BN3 2EA,E01016858,528759,104732,1,1,145,8,0.071,HoveBlatchington
BN3 2EB,E01016855,528868,104716,3,2,109,2,0.26,HoveBlatchington
BN3 2EZ,E01016849,529328,104558,1,1,135,7,0.086,HoveBlatchington
BN3 2FA,E01016853,529477,104661,10,8,133,6,0.119,HoveBlatchington
BN3 2FB,E01016849,529315,104497,15,9,135,7,0.086,HoveBlatchington
BN3 2FD,E01016849,529286,104370,4,3,135,7,0.086,HoveBlatchington
BN3 2FE,E01016849,529289,104453,8,7,135,7,0.086,HoveBlatchington
BN3 2FF,E01016849,529298,104533,9,6,91,7,0.086,HoveBlatchington
BN3 2FG,E01016849,529231,104445,15,9,129,7,0.086,HoveBlatchington
BN3 2FH,E01016849,529253,104559,16,12,130,7,0.086,HoveBlatchington
BN3 2FJ,E01016849,529321,104614,1,1,91,7,0.086,HoveBlatchington
BN3 2FL,E01016849,529266,104650,3,2,130,7,0.086,HoveBlatchington
BN3 2FN,E01016856,529148,104669,5,4,151,5,0.127,HoveBlatchington
BN3 2FP,E01016856,529024,104691,2,2,151,5,0.127,HoveBlatchington
BN3 2FQ,E01016856,529102,104676,1,1,151,5,0.127,HoveBlatchington
BN3 2FS,E01016856,529062,104684,1,1,151,5,0.127,HoveBlatchington
BN3 2FT,E01016849,529324,104516,1,1,135,7,0.086,HoveBlatchington
BN3 2FX,E01016849,529329,104534,1,1,135,7,0.086,HoveBlatchington
BN3 2GT,E01016849,529267,104362,4,3,135,7,0.086,HoveBlatchington
BN3 2GZ,E01016858,528757,104530,2,1,145,8,0.071,HoveBlatchington
BN3 2HA,E01016853,529517,104655,2,2,133,6,0.119,HoveBlatchington
BN3 2JA,E01016849,529475,104484,5,4,100,7,0.086,HoveBlatchington
BN3 2JB,E01016849,529486,104548,9,6,125,7,0.086,HoveBlatchington
BN3 2JD,E01016851,529473,104340,8,5,82,8,0.074,HoveBlatchington
BN3 2JE,E01016849,529482,104387,6,4,100,7,0.086,HoveBlatchington
BN3 2JF,E01016849,529472,104432,8,5,100,7,0.086,HoveBlatchington
BN3 2JG,E01016849,529365,104461,5,3,120,7,0.086,HoveBlatchington
BN3 2JH,E01016849,529336,104418,14,9,120,7,0.086,HoveBlatchington
BN3 2JJ,E01016849,529325,104370,5,3,120,7,0.086,HoveBlatchington
BN3 2JL,E01016849,529316,104365,4,3,120,7,0.086,HoveBlatchington
BN3 2JN,E01016849,529382,104573,6,4,125,7,0.086,HoveBlatchington
BN3 2JP,E01016849,529372,104520,6,4,125,7,0.086,HoveBlatchington
BN3 2JQ,E01016849,529487,104583,0,0,125,7,0.086,HoveBlatchington
BN3 2LA,E01016859,529113,104479,4,3,102,5,0.129,HoveBlatchington
BN3 2LB,E01016859,529118,104510,1,1,117,5,0.129,HoveBlatchington
BN3 2LD,E01016859,529122,104530,2,2,117,5,0.129,HoveBlatchington
BN3 2LE,E01016859,529122,104530,2,2,117,5,0.129,HoveBlatchington
BN3 2LF,E01016856,529139,104630,5,4,151,5,0.127,HoveBlatchington
BN3 2LG,E01016859,529148,104464,3,2,108,5,0.129,HoveBlatchington
BN3 2LH,E01016859,529168,104568,5,5,117,5,0.129,HoveBlatchington
BN3 2LJ,E01016856,529176,104647,2,1,151,5,0.127,HoveBlatchington
BN3 2LL,E01016849,529215,104548,10,6,129,7,0.086,HoveBlatchington
BN3 2LN,E01016849,529201,104456,10,7,129,7,0.086,HoveBlatchington
BN3 2LP,E01016859,529207,104399,3,2,108,5,0.129,HoveBlatchington
BN3 2LQ,E01016859,529207,104399,3,2,108,5,0.129,HoveBlatchington
BN3 2LR,E01016859,529207,104399,4,3,108,5,0.129,HoveBlatchington
BN3 2LT,E01016849,529252,104619,3,2,130,7,0.086,HoveBlatchington
BN3 2LY,E01016858,528760,104553,2,1,145,8,0.071,HoveBlatchington
BN3 2NA,E01016856,529055,104660,3,2,151,5,0.127,HoveBlatchington
BN3 2NB,E01016859,529021,104601,3,2,121,5,0.129,HoveBlatchington
BN3 2ND,E01016859,529021,104601,3,2,121,5,0.129,HoveBlatchington
BN3 2NE,E01016859,529021,104601,3,2,121,5,0.129,HoveBlatchington
BN3 2NF,E01016859,529021,104601,3,2,121,5,0.129,HoveBlatchington
BN3 2NG,E01016859,529020,104558,4,3,121,5,0.129,HoveBlatchington
BN3 2NH,E01016859,529014,104521,3,2,121,5,0.129,HoveBlatchington
BN3 2NJ,E01016859,529005,104494,4,3,102,5,0.129,HoveBlatchington
BN3 2NL,E01016859,529003,104462,3,1,102,5,0.129,HoveBlatchington
BN3 2NN,E01016859,529003,104462,2,1,102,5,0.129,HoveBlatchington
BN3 2NP,E01016859,529002,104425,2,1,102,5,0.129,HoveBlatchington
BN3 2NQ,E01016859,529002,104425,2,1,102,5,0.129,HoveBlatchington
BN3 2NR,E01016856,529058,104675,1,1,151,5,0.127,HoveBlatchington
BN3 2PA,E01016856,529003,104647,1,1,151,5,0.127,HoveBlatchington
BN3 2PB,E01016859,528969,104507,9,6,147,5,0.129,HoveBlatchington
BN3 2PD,E01016859,528930,104586,11,6,147,5,0.129,HoveBlatchington
BN3 2PE,E01016859,528976,104404,6,4,123,5,0.129,HoveBlatchington
BN3 2PF,E01016859,528899,104428,6,3,123,5,0.129,HoveBlatchington
BN3 2PG,E01016858,528864,104429,5,4,113,8,0.071,HoveBlatchington
BN3 2PH,E01016858,528831,104517,11,7,111,8,0.071,HoveBlatchington
BN3 2PJ,E01016855,528853,104634,2,2,109,2,0.26,HoveBlatchington
BN3 2PL,E01016858,528887,104524,7,6,111,8,0.071,HoveBlatchington
BN3 2PN,E01016855,528905,104635,5,5,109,2,0.26,HoveBlatchington
BN3 2PP,E01016856,529038,104665,0,0,151,5,0.127,HoveBlatchington
BN3 2PQ,E01016855,528843,104670,1,1,109,2,0.26,HoveBlatchington
BN3 2PR,E01016858,528823,104442,4,2,113,8,0.071,HoveBlatchington
BN3 2PS,E01016858,528837,104590,2,2,145,8,0.071,HoveBlatchington
BN3 2PT,E01016855,528915,104697,1,1,109,2,0.26,HoveBlatchington
BN3 2PU,E01016857,528462,104413,4,3,144,5,0.156,HoveBlatchington
BN3 2RA,E01016858,528668,104623,6,4,130,8,0.071,HoveBlatchington
BN3 2RB,E01016858,528651,104666,10,7,130,8,0.071,HoveBlatchington
BN3 2RD,E01016858,528616,104523,4,4,144,8,0.071,HoveBlatchington
BN3 2RE,E01016858,528593,104551,4,3,144,8,0.071,HoveBlatchington
BN3 2RF,E01016858,528660,104565,3,3,130,8,0.071,HoveBlatchington
BN3 2RG,E01016857,528638,104480,2,2,144,5,0.156,HoveBlatchington
BN3 2RH,E01016857,528559,104485,9,6,144,5,0.156,HoveBlatchington
BN3 2RJ,E01016858,528677,104542,9,9,130,8,0.071,HoveBlatchington
BN3 2RL,E01016855,528713,104686,7,4,118,2,0.26,HoveBlatchington
BN3 2RN,E01016858,528746,104626,8,4,145,8,0.071,HoveBlatchington
BN3 2RP,E01016859,528711,104487,5,3,120,5,0.129,HoveBlatchington
BN3 2RQ,E01016859,528704,104449,12,8,120,5,0.129,HoveBlatchington
BN3 2RR,E01016858,528790,104423,4,3,113,8,0.071,HoveBlatchington
BN3 2RS,E01016858,528798,104511,12,9,113,8,0.071,HoveBlatchington
BN3 2RT,E01016858,528811,104640,6,4,145,8,0.071,HoveBlatchington
BN3 2RU,E01016858,528752,104515,4,3,145,8,0.071,HoveBlatchington
BN3 2RW,E01016858,528772,104640,5,3,145,8,0.071,HoveBlatchington
BN3 2RX,E01016858,528685,104724,1,1,130,8,0.071,HoveBlatchington
BN3 2RY,E01016855,528690,104680,1,1,118,2,0.26,HoveBlatchington
BN3 2SB,E01016857,528639,104512,3,2,144,5,0.156,HoveBlatchington
BN3 2TA,E01016857,528387,104488,6,5,111,5,0.156,HoveBlatchington
BN3 2TB,E01016857,528440,104504,6,4,75,5,0.156,HoveBlatchington
BN3 2TD,E01016857,528487,104590,10,9,105,5,0.156,HoveBlatchington
BN3 2TE,E01016857,528550,104715,11,9,144,5,0.156,HoveBlatchington
BN3 2TF,E01016857,528408,104548,0,0,105,5,0.156,HoveBlatchington
BN3 2TG,E01016857,528481,104491,4,3,75,5,0.156,HoveBlatchington
BN3 2TH,E01016858,528511,104538,4,4,92,8,0.071,HoveBlatchington
BN3 2TJ,E01016858,528564,104640,11,7,137,8,0.071,HoveBlatchington
BN3 2TL,E01016857,528596,104708,11,9,144,5,0.156,HoveBlatchington
BN3 2TN,E01016858,528565,104544,14,11,144,8,0.071,HoveBlatchington
BN3 2TP,E01016858,528635,104684,15,7,137,8,0.071,HoveBlatchington
BN3 2TQ,E01016857,528284,104510,7,7,111,5,0.156,HoveBlatchington
BN3 2TR,E01016857,528289,104572,2,2,111,5,0.156,HoveBlatchington
BN3 2TS,E01016986,528251,104596,4,4,127,6,0.111,HoveBlatchington
BN3 2TU,E01016986,528233,104561,5,3,127,6,0.111,HoveBlatchington
BN3 2WA,E01016857,528565,104359,0,0,131,5,0.156,HoveBlatchington
BN3 2WB,E01016857,528567,104416,8,6,144,5,0.156,HoveBlatchington
BN3 2WD,E01016857,528544,104396,3,2,131,5,0.156,HoveBlatchington
BN3 2WE,E01016857,528560,104384,1,1,131,5,0.156,HoveBlatchington
BN3 2WF,E01016859,528702,104379,4,2,120,5,0.129,HoveBlatchington
BN3 2WG,E01016859,528761,104347,3,2,123,5,0.129,HoveBlatchington
BN3 2WH,E01016859,528761,104347,3,2,123,5,0.129,HoveBlatchington
BN3 2WJ,E01016859,528810,104355,5,3,123,5,0.129,HoveBlatchington
BN3 2WL,E01016857,528627,104378,5,4,131,5,0.156,HoveBlatchington
BN3 2WP,E01016857,528522,104371,6,4,131,5,0.156,HoveBlatchington
BN3 2WQ,E01016857,528451,104372,2,1,131,5,0.156,HoveBlatchington
BN3 2WR,E01016857,528572,104357,3,2,131,5,0.156,HoveBlatchington
BN3 2WS,E01016857,528596,104352,2,2,131,5,0.156,HoveBlatchington
BN3 3AA,E01016853,529432,104810,24,14,154,6,0.119,HoveBlatchington
BN3 3AB,E01016853,529377,104721,8,7,133,6,0.119,HoveBlatchington
BN3 3AD,E01016853,529393,104804,13,10,154,6,0.119,HoveBlatchington
BN3 3AE,E01016853,529410,104900,6,5,145,6,0.119,HoveBlatchington
BN3 3AF,E01016874,529404,104958,5,3,145,4,0.16,HoveBlatchington
BN3 3AG,E01016853,529343,104800,9,7,145,6,0.119,HoveBlatchington
BN3 3AH,E01016853,529362,104896,4,4,145,6,0.119,HoveBlatchington
BN3 3AJ,E01016853,529294,104768,12,6,99,6,0.119,HoveBlatchington
BN3 3AL,E01016853,529316,104892,10,6,112,6,0.119,HoveBlatchington
BN3 3AP,E01016855,528867,104854,1,0,120,2,0.26,HoveBlatchington
BN3 3AQ,E01016874,529384,105004,22,13,145,4,0.16,HoveBlatchington
BN3 3AR,E01016874,529384,105004,20,14,145,4,0.16,HoveBlatchington
BN3 3AS,E01016877,529460,104979,10,8,124,4,0.179,HoveBlatchington
BN3 3AU,E01016853,529532,104798,2,1,138,6,0.119,HoveBlatchington
BN3 3AW,E01016853,529527,104740,4,3,138,6,0.119,HoveBlatchington
BN3 3AX,E01016853,529578,104795,7,4,121,6,0.119,HoveBlatchington
BN3 3AY,E01016853,529533,104730,6,4,121,6,0.119,HoveBlatchington
BN3 3AZ,E01016853,529426,104770,4,3,154,6,0.119,HoveBlatchington
BN3 3BA,E01016856,529022,104810,11,10,123,5,0.127,HoveBlatchington
BN3 3BB,E01016856,529045,104942,15,12,133,5,0.127,HoveBlatchington
BN3 3BE,E01016855,528897,104862,6,3,120,2,0.26,HoveBlatchington
BN3 3BF,E01016855,528923,104967,13,10,79,2,0.26,HoveBlatchington
BN3 3BG,E01016855,528949,104890,4,3,120,2,0.26,HoveBlatchington
BN3 3BH,E01016855,528963,104974,5,3,184,2,0.26,HoveBlatchington
BN3 3BJ,E01016855,528986,104869,3,2,120,2,0.26,HoveBlatchington
BN3 3BL,E01016855,529003,104946,8,7,184,2,0.26,HoveBlatchington
BN3 3DA,E01016855,528834,105002,5,5,119,2,0.26,HoveBlatchington
BN3 3DB,E01016855,528798,104868,21,12,132,2,0.26,HoveBlatchington
BN3 3DD,E01016855,528757,104869,11,7,118,2,0.26,HoveBlatchington
BN3 3DE,E01016855,528788,104991,5,4,119,2,0.26,HoveBlatchington
BN3 3DF,E01016855,528822,104866,18,10,132,2,0.26,HoveBlatchington
BN3 3DG,E01016855,528858,104997,10,8,107,2,0.26,HoveBlatchington
BN3 3DH,E01016855,528848,104837,7,4,120,2,0.26,HoveBlatchington
BN3 3DJ,E01016855,528887,104969,10,5,107,2,0.26,HoveBlatchington
BN3 3DL,E01016855,528844,105054,0,0,119,2,0.26,HoveBlatchington
BN3 3DU,E01016874,529659,105247,2,1,113,4,0.16,HoveBlatchington
BN3 3DW,E01016873,528474,105532,1,1,157,3,0.252,HoveBlatchington
BN3 3DX,E01016874,529557,105265,5,5,113,4,0.16,HoveBlatchington
BN3 3EA,E01016873,529076,105375,28,20,118,3,0.252,HoveBlatchington
BN3 3EB,E01016871,529267,105337,10,8,135,5,0.137,HoveBlatchington
BN3 3ED,E01016870,529279,105392,21,14,191,6,0.112,HoveBlatchington
BN3 3EE,E01016871,529382,105308,4,3,135,5,0.137,HoveBlatchington
BN3 3EF,E01016874,529526,105226,12,9,113,4,0.16,HoveBlatchington
BN3 3EG,E01016874,529456,105243,10,7,115,4,0.16,HoveBlatchington
BN3 3EH,E01016874,529432,105240,7,6,115,4,0.16,HoveBlatchington
BN3 3EJ,E01016874,529441,105330,6,5,107,4,0.16,HoveBlatchington
BN3 3EL,E01016870,529492,105357,23,15,148,6,0.112,HoveBlatchington
BN3 3EN,E01016874,529553,105313,15,8,107,4,0.16,HoveBlatchington
BN3 3EP,E01016874,529669,105286,10,7,90,4,0.16,HoveBlatchington
BN3 3EQ,E01016874,529570,105301,2,0,107,4,0.16,HoveBlatchington
BN3 3ER,E01016874,529521,105278,9,7,107,4,0.16,HoveBlatchington
BN3 3ES,E01016874,529620,105251,4,3,113,4,0.16,HoveBlatchington
BN3 3ET,E01016874,529411,105324,3,4,107,4,0.16,HoveBlatchington
BN3 3EX,E01016871,529256,105281,1,0,82,5,0.137,HoveBlatchington
BN3 3EY,E01016871,529204,105282,2,1,82,5,0.137,HoveBlatchington
BN3 3EZ,E01016870,529267,105421,9,5,191,6,0.112,HoveBlatchington
BN3 3FA,E01016988,528361,104936,9,7,145,8,0.07,HoveBlatchington
BN3 3FB,E01016988,528392,105090,8,8,124,8,0.07,HoveBlatchington
BN3 3FD,E01016988,528405,105186,5,4,124,8,0.07,HoveBlatchington
BN3 3FE,E01016988,528358,104919,1,1,145,8,0.07,HoveBlatchington
BN3 3FF,E01016988,528378,105015,1,1,145,8,0.07,HoveBlatchington
BN3 3FG,E01016860,528711,104960,1,1,155,6,0.115,HoveBlatchington
BN3 3FH,E01016874,529564,105088,4,4,144,4,0.16,HoveBlatchington
BN3 3GA,E01016853,529456,104757,12,10,138,6,0.119,HoveBlatchington
BN3 3GB,E01016853,529496,104759,8,5,138,6,0.119,HoveBlatchington
BN3 3GD,E01016853,529482,104891,2,2,154,6,0.119,HoveBlatchington
BN3 3GE,E01016874,529519,105048,9,7,144,4,0.16,HoveBlatchington
BN3 3GF,E01016874,529570,105045,22,14,144,4,0.16,HoveBlatchington
BN3 3GG,E01016877,529552,104977,5,4,124,4,0.179,HoveBlatchington
BN3 3GH,E01016877,529552,104977,7,4,124,4,0.179,HoveBlatchington
BN3 3GJ,E01016856,529184,104773,2,1,170,5,0.127,HoveBlatchington
BN3 3GL,E01016856,529184,104773,2,1,170,5,0.127,HoveBlatchington
BN3 3GN,E01016856,529193,104826,1,1,170,5,0.127,HoveBlatchington
BN3 3GP,E01016856,529193,104826,2,1,170,5,0.127,HoveBlatchington
BN3 3GQ,E01016853,529483,104677,2,2,133,6,0.119,HoveBlatchington
BN3 3GR,E01016874,529522,105093,6,4,145,4,0.16,HoveBlatchington
BN3 3GT,E01016853,529387,104769,1,1,154,6,0.119,HoveBlatchington
BN3 3HA,E01016991,528421,105290,9,6,126,6,0.102,HoveBlatchington
BN3 3HB,E01016991,528434,105372,4,3,126,6,0.102,HoveBlatchington
BN3 3HD,E01016873,528473,105547,2,1,157,3,0.252,HoveBlatchington
BN3 3HE,E01016990,528436,105529,7,7,134,8,0.064,HoveBlatchington
BN3 3HF,E01016990,528429,105595,6,4,115,8,0.064,HoveBlatchington
BN3 3HT,E01016853,529568,104746,4,4,121,6,0.119,HoveBlatchington
BN3 3HZ,E01016991,528437,105415,2,2,126,6,0.102,HoveBlatchington
BN3 3JA,E01016856,529063,104766,5,4,192,5,0.127,HoveBlatchington
BN3 3JB,E01016856,529069,104809,5,4,123,5,0.127,HoveBlatchington
BN3 3JD,E01016856,529084,104922,16,8,192,5,0.127,HoveBlatchington
BN3 3JE,E01016856,529138,104881,15,9,192,5,0.127,HoveBlatchington
BN3 3JF,E01016856,529141,104917,11,7,161,5,0.127,HoveBlatchington
BN3 3JG,E01016856,529145,104958,8,5,161,5,0.127,HoveBlatchington
BN3 3JH,E01016856,529204,104841,6,4,192,5,0.127,HoveBlatchington
BN3 3JJ,E01016856,529219,104898,6,4,161,5,0.127,HoveBlatchington
BN3 3JL,E01016856,529225,104949,6,4,161,5,0.127,HoveBlatchington
BN3 3JN,E01016853,529249,104751,10,7,99,6,0.119,HoveBlatchington
BN3 3JP,E01016853,529269,104890,10,6,112,6,0.119,HoveBlatchington
BN3 3JQ,E01016856,529181,104916,13,6,161,5,0.127,HoveBlatchington
BN3 3JR,E01016860,528501,104863,0,0,193,6,0.115,HoveBlatchington
BN3 3JX,E01016856,529096,104973,5,6,133,5,0.127,HoveBlatchington
BN3 3JZ,E01016860,528492,104839,2,1,193,6,0.115,HoveBlatchington
BN3 3LA,E01016873,528528,105582,5,3,157,3,0.252,HoveBlatchington
BN3 3LB,E01016873,528541,105613,3,2,157,3,0.252,HoveBlatchington
BN3 3LL,E01016873,528850,105464,0,0,133,3,0.252,HoveBlatchington
BN3 3LP,E01016873,528670,105452,3,2,119,3,0.252,HoveBlatchington
BN3 3LS,E01016873,528593,105464,3,1,117,3,0.252,HoveBlatchington
BN3 3LW,E01016873,528572,105544,1,1,157,3,0.252,HoveBlatchington
BN3 3NF,E01016873,529056,105407,5,3,157,3,0.252,HoveBlatchington
BN3 3NT,E01016877,529537,104869,2,2,124,4,0.179,HoveBlatchington
BN3 3PA,E01016874,529304,105123,18,10,107,4,0.16,HoveBlatchington
BN3 3PB,E01016871,529251,105125,18,15,111,5,0.137,HoveBlatchington
BN3 3PD,E01016871,529168,105070,10,6,121,5,0.137,HoveBlatchington
BN3 3PE,E01016871,529179,105140,12,8,126,5,0.137,HoveBlatchington
BN3 3PF,E01016871,529106,105103,20,12,121,5,0.137,HoveBlatchington
BN3 3PG,E01016871,529122,105204,14,10,126,5,0.137,HoveBlatchington
