lsoa,ward,easting,northing,catch_pre2024,catch_optionZ,zone
E01016952,E05015411,530790,104154,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530798,104211,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530785,104179,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530856,104217,DS_Varndean,DS_Varndean,E01016952|DS_Varndean|DS_Varndean
E01016952,E05015411,530698,104303,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530747,104239,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530657,104263,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530680,104201,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530680,104201,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016969,E05015415,531040,104624,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01016850,E05015398,530078,104559,Hove_Blatch,Hove_Blatch,E01016850|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530104,104566,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530142,104757,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530234,104799,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530139,104658,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530273,104892,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530331,104946,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530392,105020,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530346,104885,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530352,104820,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530448,105072,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530260,104933,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016850,E05015398,530058,104516,Hove_Blatch,Hove_Blatch,E01016850|Hove_Blatch|Hove_Blatch
E01016877,E05015401,530174,104842,Hove_Blatch,Hove_Blatch,E01016877|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530214,104746,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530370,104996,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016877,E05015411,530203,104842,Hove_Blatch,Hove_Blatch,E01016877|Hove_Blatch|Hove_Blatch
E01016877,E05015411,530193,104827,Hove_Blatch,Hove_Blatch,E01016877|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530214,104533,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530245,104626,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530299,104675,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530247,104512,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530159,104606,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530117,104548,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530177,104528,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016854,E05015398,530057,104542,Hove_Blatch,Hove_Blatch,E01016854|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530254,104675,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530804,105171,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530210,104757,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016955,E05015411,530348,104488,Hove_Blatch,Hove_Blatch,E01016955|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530418,104455,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530375,104506,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530408,104557,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530309,104590,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530332,104666,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530371,104661,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530391,104637,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530410,104627,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530989,104971,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01016953,E05015411,530326,104543,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530749,104362,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530592,104449,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530636,104433,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530549,104441,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530452,104469,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530488,104452,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530510,104451,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530754,104347,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530591,104772,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530834,104368,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530801,104400,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016952,E05015411,530740,104399,Hove_Blatch,Hove_Blatch,E01016952|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530782,104414,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530615,104470,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530508,104501,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530643,104488,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530504,104526,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530491,104563,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530437,104610,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530457,104604,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530431,104636,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530456,104700,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530382,104803,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530413,104800,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530857,104361,DS_Varndean,Hove_Blatch,E01016969|DS_Varndean|Hove_Blatch
E01033329,E05015415,530976,104845,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530583,104827,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530610,104837,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530622,104798,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530595,104625,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530495,104627,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530545,104708,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530593,104669,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530597,104686,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530478,104724,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530480,104774,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016953,E05015411,530434,104787,Hove_Blatch,Hove_Blatch,E01016953|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530451,104865,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530535,104906,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530543,104864,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530503,104794,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530564,104833,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530685,104637,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530657,104824,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530591,105051,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530574,105008,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530451,104910,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530404,104965,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530480,105057,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530543,104984,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530540,105058,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530597,104885,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530626,104768,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530502,105071,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530883,104671,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530866,104548,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530855,104416,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530836,104519,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530843,104583,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530777,104541,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530860,104472,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530847,104636,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530839,104692,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530790,104647,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530871,104745,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530917,104817,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530882,104826,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530864,104828,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530855,104885,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530881,104907,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016951,E05015411,530110,104663,Hove_Blatch,Hove_Blatch,E01016951|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530937,104816,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530958,104802,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530959,104982,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530927,104932,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530930,104986,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530895,104990,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530873,104998,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530824,105090,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530777,105092,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530654,104978,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530634,105008,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530790,105138,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530925,105009,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530723,105047,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530689,105060,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530900,104982,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530820,105139,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530762,104733,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530777,104684,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530716,104701,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530694,104798,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530731,104799,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530752,104834,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530794,104885,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530817,104837,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530686,104890,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530754,104887,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530808,104998,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530841,105006,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530722,105004,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530746,104994,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530738,104916,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530769,104971,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016950,E05015411,530598,104788,Hove_Blatch,Hove_Blatch,E01016950|Hove_Blatch|Hove_Blatch
E01016968,E05015415,530722,104914,Hove_Blatch,Hove_Blatch,E01016968|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530646,105076,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530687,105159,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530620,105132,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530520,105236,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016938,E05015409,530483,105323,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016938,E05015409,530424,105388,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016938,E05015409,530524,105284,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016967,E05015415,530572,105179,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016938,E05015409,530573,105335,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016967,E05015415,530618,105194,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530651,105186,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530739,105206,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016967,E05015415,530595,105226,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016938,E05015409,530648,105319,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016938,E05015409,530729,105322,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016938,E05015409,530766,105323,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016967,E05015415,530663,105092,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016938,E05015409,530491,105286,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016967,E05015415,530779,105174,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016938,E05015409,530483,105374,DS_Varndean,DS_Varndean,E01016938|DS_Varndean|DS_Varndean
E01016967,E05015415,530822,105163,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016969,E05015415,531040,104624,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01016969,E05015415,530873,104428,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530896,104410,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01016967,E05015415,530576,105170,Hove_Blatch,Hove_Blatch,E01016967|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530907,104558,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530936,104682,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530967,104793,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01033329,E05015415,530998,104802,Hove_Blatch,Hove_Blatch,E01033329|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530963,104640,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01016969,E05015415,530940,104568,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01016969,E05015415,530992,104712,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01033329,E05015415,530989,104971,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,530989,104971,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01016969,E05015415,530920,104604,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530890,104555,Hove_Blatch,Hove_Blatch,E01016969|Hove_Blatch|Hove_Blatch
E01016969,E05015415,530968,104669,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01033329,E05015415,530982,104912,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033328,E05015415,531386,104627,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531319,104596,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531338,104656,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531338,104570,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531314,104685,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531284,104607,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531258,104619,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531206,104614,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531175,104620,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531161,104636,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531129,104714,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531149,104692,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531122,104633,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531317,104698,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01016969,E05015415,531090,104632,DS_Varndean,DS_Varndean,E01016969|DS_Varndean|DS_Varndean
E01016964,E05015415,531143,105335,DS_Varndean,DS_Varndean,E01016964|DS_Varndean|DS_Varndean
E01033328,E05015415,531235,104649,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01016964,E05015415,531127,105325,DS_Varndean,DS_Varndean,E01016964|DS_Varndean|DS_Varndean
E01033329,E05015415,531129,105045,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,531006,105339,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01016972,E05015413,531446,105454,DS_Varndean,DS_Varndean,E01016972|DS_Varndean|DS_Varndean
E01016964,E05015415,531127,105325,DS_Varndean,DS_Varndean,E01016964|DS_Varndean|DS_Varndean
E01033329,E05015415,531169,104862,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01016964,E05015415,531334,104684,DS_Varndean,DS_Varndean,E01016964|DS_Varndean|DS_Varndean
E01033328,E05015415,531264,104697,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033329,E05015415,531157,104919,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01016964,E05015415,531127,105325,DS_Varndean,DS_Varndean,E01016964|DS_Varndean|DS_Varndean
E01033329,E05015415,531079,105145,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,531093,104966,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,531131,104952,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,531196,104861,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,531225,104858,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,531031,104791,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033329,E05015415,531162,104862,DS_Varndean,DS_Varndean,E01033329|DS_Varndean|DS_Varndean
E01033328,E05015415,531132,104844,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531072,104789,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531099,104785,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531085,104803,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531155,104805,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531178,104770,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
E01033328,E05015415,531201,104774,DS_Varndean,DS_Varndean,E01033328|DS_Varndean|DS_Varndean
